,min_lon,max_lon,max_height,max_width,start_time,harpnum,wavelength,fits_fullpath,label
4791,-1.92563,1.50371,185,240,2018-03-09T15:41:59Z,7241,304,/data/linn/newpipe_compressed/neg/2018.03.09_15:48:00_7h@1h_AARP7241_304.fits,0
4792,-999999.0,-999999.0,169,252,2018-05-13T15:41:59Z,7254,131,/data/linn/newpipe_compressed/neg/2018.05.13_15:48:00_7h@1h_AARP7254_131.fits,0
4793,-3.18355,0.141842,131,310,2018-08-18T15:41:59Z,7298,335,/data/linn/newpipe_compressed/neg/2018.08.18_15:48:00_7h@1h_AARP7298_335.fits,0
4794,-999999.0,-999999.0,117,191,2018-01-03T15:41:59Z,7224,211,/data/linn/newpipe_compressed/neg/2018.01.03_15:48:00_7h@1h_AARP7224_211.fits,0
4795,46.4403,49.505,311,417,2018-05-17T15:41:59Z,7256,211,/data/linn/newpipe_compressed/neg/2018.05.17_15:48:00_7h@1h_AARP7256_211.fits,0
4796,-999999.0,8.68323,123,227,2018-01-04T15:41:59Z,7220,211,/data/linn/newpipe_compressed/neg/2018.01.04_15:48:00_7h@1h_AARP7220_211.fits,0
4797,-42.003,-39.3958,439,234,2018-04-01T15:41:59Z,7246,171,/data/linn/newpipe_compressed/neg/2018.04.01_15:48:00_7h@1h_AARP7246_171.fits,0
4798,-999999.0,-999999.0,57,103,2018-10-09T15:41:59Z,7311,304,/data/linn/newpipe_compressed/neg/2018.10.09_15:48:00_7h@1h_AARP7311_304.fits,0
4799,-32.5433,-29.2041,143,283,2018-05-08T15:41:59Z,7255,335,/data/linn/newpipe_compressed/neg/2018.05.08_15:48:00_7h@1h_AARP7255_335.fits,0
4800,-28.3464,-25.0772,247,285,2018-08-08T15:41:47Z,7293,1600,/data/linn/newpipe_compressed/neg/2018.08.08_15:48:00_7h@1h_AARP7293_1600.fits,0
4801,14.669,17.6217,173,282,2018-02-04T15:41:47Z,7235,1600,/data/linn/newpipe_compressed/neg/2018.02.04_15:48:00_7h@1h_AARP7235_1600.fits,0
4802,3.6588,6.17575,123,230,2018-10-18T15:41:59Z,7313,193,/data/linn/newpipe_compressed/neg/2018.10.18_15:48:00_7h@1h_AARP7313_193.fits,0
4803,-999999.0,49.2177,145,236,2018-01-05T15:41:59Z,7222,193,/data/linn/newpipe_compressed/neg/2018.01.05_15:48:00_7h@1h_AARP7222_193.fits,0
4804,41.752,44.9062,135,251,2018-03-17T15:41:59Z,7245,94,/data/linn/newpipe_compressed/neg/2018.03.17_15:48:00_7h@1h_AARP7245_94.fits,0
4805,15.0875,18.2302,143,198,2018-06-08T15:41:59Z,7267,211,/data/linn/newpipe_compressed/neg/2018.06.08_15:48:00_7h@1h_AARP7267_211.fits,0
4806,56.1623,59.538,233,320,2018-06-26T15:41:59Z,7275,171,/data/linn/newpipe_compressed/neg/2018.06.26_15:48:00_7h@1h_AARP7275_171.fits,0
4807,-999999.0,-6.43459,83,125,2017-12-21T15:41:59Z,7213,304,/data/linn/newpipe_compressed/neg/2017.12.21_15:48:00_7h@1h_AARP7213_304.fits,0
4808,-22.3854,-18.8417,127,298,2018-09-11T15:41:59Z,7305,193,/data/linn/newpipe_compressed/neg/2018.09.11_15:48:00_7h@1h_AARP7305_193.fits,0
4809,-4.98203,-1.62785,263,376,2018-08-09T15:41:47Z,7292,1600,/data/linn/newpipe_compressed/neg/2018.08.09_15:48:00_7h@1h_AARP7292_1600.fits,0
4810,27.8512,31.1009,143,204,2018-06-09T15:41:59Z,7267,335,/data/linn/newpipe_compressed/neg/2018.06.09_15:48:00_7h@1h_AARP7267_335.fits,0
4811,48.7529,52.3464,199,252,2018-03-01T15:41:59Z,7240,211,/data/linn/newpipe_compressed/neg/2018.03.01_15:48:00_7h@1h_AARP7240_211.fits,0
4812,-999999.0,-999999.0,169,252,2018-05-13T15:41:59Z,7254,335,/data/linn/newpipe_compressed/neg/2018.05.13_15:48:00_7h@1h_AARP7254_335.fits,0
4813,-999999.0,-999999.0,49,113,2018-06-25T15:41:59Z,7281,94,/data/linn/newpipe_compressed/neg/2018.06.25_15:48:00_7h@1h_AARP7281_94.fits,0
4814,35.4598,38.851,346,563,2018-02-13T15:41:59Z,7237,193,/data/linn/newpipe_compressed/neg/2018.02.13_15:48:00_7h@1h_AARP7237_193.fits,0
4815,-65.7536,-62.859,309,171,2018-03-30T15:41:59Z,7246,335,/data/linn/newpipe_compressed/neg/2018.03.30_15:48:00_7h@1h_AARP7246_335.fits,0
4816,-79.1341,-75.6735,249,235,2018-07-29T15:41:59Z,7290,94,/data/linn/newpipe_compressed/neg/2018.07.29_15:48:00_7h@1h_AARP7290_94.fits,0
4817,-999999.0,-999999.0,45,104,2018-06-29T15:41:59Z,7282,171,/data/linn/newpipe_compressed/neg/2018.06.29_15:48:00_7h@1h_AARP7282_171.fits,0
4818,12.9286,16.3203,461,715,2018-07-15T15:41:59Z,7283,335,/data/linn/newpipe_compressed/neg/2018.07.15_15:48:00_7h@1h_AARP7283_335.fits,0
4819,22.144,25.5233,97,167,2018-01-22T15:41:59Z,7230,335,/data/linn/newpipe_compressed/neg/2018.01.22_15:48:00_7h@1h_AARP7230_335.fits,0
4820,10.5033,13.9275,165,276,2018-11-25T15:41:59Z,7324,94,/data/linn/newpipe_compressed/neg/2018.11.25_15:48:00_7h@1h_AARP7324_94.fits,0
4821,30.0416,33.2764,279,576,2017-12-26T15:41:47Z,7211,1600,/data/linn/newpipe_compressed/neg/2017.12.26_15:48:00_7h@1h_AARP7211_1600.fits,0
4822,33.5168,36.85,185,427,2018-12-05T15:41:59Z,7325,211,/data/linn/newpipe_compressed/neg/2018.12.05_15:48:00_7h@1h_AARP7325_211.fits,0
4823,-24.7036,-21.3216,143,203,2018-06-05T15:41:59Z,7267,171,/data/linn/newpipe_compressed/neg/2018.06.05_15:48:00_7h@1h_AARP7267_171.fits,0
4824,22.7139,26.0949,131,250,2018-07-23T15:41:59Z,7287,335,/data/linn/newpipe_compressed/neg/2018.07.23_15:48:00_7h@1h_AARP7287_335.fits,0
4825,-56.8132,-53.2039,173,299,2018-05-04T15:41:59Z,7254,94,/data/linn/newpipe_compressed/neg/2018.05.04_15:48:00_7h@1h_AARP7254_94.fits,0
4826,-2.39534,0.728085,163,271,2018-11-24T15:41:59Z,7324,171,/data/linn/newpipe_compressed/neg/2018.11.24_15:48:00_7h@1h_AARP7324_171.fits,0
4827,-999999.0,-999999.0,127,232,2018-01-05T15:41:59Z,7220,211,/data/linn/newpipe_compressed/neg/2018.01.05_15:48:00_7h@1h_AARP7220_211.fits,0
4828,-65.7536,-62.859,309,171,2018-03-30T15:41:59Z,7246,193,/data/linn/newpipe_compressed/neg/2018.03.30_15:48:00_7h@1h_AARP7246_193.fits,0
4829,-79.1341,-75.6735,249,235,2018-07-29T15:41:47Z,7290,1600,/data/linn/newpipe_compressed/neg/2018.07.29_15:48:00_7h@1h_AARP7290_1600.fits,0
4830,-999999.0,85.9927,415,259,2018-06-05T15:41:59Z,7262,304,/data/linn/newpipe_compressed/neg/2018.06.05_15:48:00_7h@1h_AARP7262_304.fits,0
4831,51.7265,55.0327,257,230,2018-08-14T15:41:59Z,7293,193,/data/linn/newpipe_compressed/neg/2018.08.14_15:48:00_7h@1h_AARP7293_193.fits,0
4832,-9.03062,-5.672,209,499,2018-08-03T15:41:59Z,7290,131,/data/linn/newpipe_compressed/neg/2018.08.03_15:48:00_7h@1h_AARP7290_131.fits,0
4833,70.5445,74.4324,107,142,2018-04-20T15:41:59Z,7252,94,/data/linn/newpipe_compressed/neg/2018.04.20_15:48:00_7h@1h_AARP7252_94.fits,0
4834,-2.75971,0.526301,205,415,2018-04-04T15:42:11Z,7246,1600,/data/linn/newpipe_compressed/neg/2018.04.04_15:48:00_7h@1h_AARP7246_1600.fits,0
4835,-999999.0,-999999.0,67,118,2018-12-29T15:41:59Z,7329,193,/data/linn/newpipe_compressed/neg/2018.12.29_15:48:00_7h@1h_AARP7329_193.fits,0
4836,-43.3608,-40.0927,239,284,2018-01-14T15:41:59Z,7229,304,/data/linn/newpipe_compressed/neg/2018.01.14_15:48:00_7h@1h_AARP7229_304.fits,0
4837,-16.9167,-13.3286,95,163,2018-01-19T15:41:59Z,7230,131,/data/linn/newpipe_compressed/neg/2018.01.19_15:48:00_7h@1h_AARP7230_131.fits,0
4838,62.7014,66.1312,337,370,2018-02-15T15:41:47Z,7237,304,/data/linn/newpipe_compressed/neg/2018.02.15_15:48:00_7h@1h_AARP7237_304.fits,0
4839,-999999.0,-999999.0,197,234,2018-10-04T15:41:59Z,7310,94,/data/linn/newpipe_compressed/neg/2018.10.04_15:48:00_7h@1h_AARP7310_94.fits,0
4840,53.8594,57.2015,131,201,2018-01-11T15:41:59Z,7228,211,/data/linn/newpipe_compressed/neg/2018.01.11_15:48:00_7h@1h_AARP7228_211.fits,0
4841,-999999.0,-999999.0,65,146,2018-11-10T15:41:59Z,7321,171,/data/linn/newpipe_compressed/neg/2018.11.10_15:48:00_7h@1h_AARP7321_171.fits,0
4842,11.6207,14.9921,161,358,2018-11-15T15:41:59Z,7323,171,/data/linn/newpipe_compressed/neg/2018.11.15_15:48:00_7h@1h_AARP7323_171.fits,0
4843,-999999.0,-999999.0,57,124,2018-05-28T15:41:59Z,7265,193,/data/linn/newpipe_compressed/neg/2018.05.28_15:48:00_7h@1h_AARP7265_193.fits,0
4844,24.8579,28.2458,249,281,2018-08-12T15:41:59Z,7293,193,/data/linn/newpipe_compressed/neg/2018.08.12_15:48:00_7h@1h_AARP7293_193.fits,0
4845,22.6188,26.204,183,395,2018-05-23T15:41:59Z,7261,211,/data/linn/newpipe_compressed/neg/2018.05.23_15:48:00_7h@1h_AARP7261_211.fits,0
4846,-999999.0,-999999.0,499,236,2018-07-20T15:41:59Z,7283,211,/data/linn/newpipe_compressed/neg/2018.07.20_15:48:00_7h@1h_AARP7283_211.fits,0
4847,-56.8132,-53.2039,173,299,2018-05-04T15:41:59Z,7254,304,/data/linn/newpipe_compressed/neg/2018.05.04_15:48:00_7h@1h_AARP7254_304.fits,0
4848,-0.05713,3.19205,454,719,2018-07-14T15:41:59Z,7283,171,/data/linn/newpipe_compressed/neg/2018.07.14_15:48:00_7h@1h_AARP7283_171.fits,0
4849,-999999.0,22.1962,85,179,2017-12-23T15:41:59Z,7212,193,/data/linn/newpipe_compressed/neg/2017.12.23_15:48:00_7h@1h_AARP7212_193.fits,0
4850,-999999.0,39.3631,137,195,2018-10-20T15:41:59Z,7316,211,/data/linn/newpipe_compressed/neg/2018.10.20_15:48:00_7h@1h_AARP7316_211.fits,0
4851,-21.9858,-18.598,265,433,2018-10-15T15:41:59Z,7312,171,/data/linn/newpipe_compressed/neg/2018.10.15_15:48:00_7h@1h_AARP7312_171.fits,0
4852,36.338,39.7399,179,268,2018-09-10T15:41:59Z,7304,94,/data/linn/newpipe_compressed/neg/2018.09.10_15:48:00_7h@1h_AARP7304_94.fits,0
4853,-18.493,-15.2549,329,619,2018-02-09T15:41:47Z,7237,1600,/data/linn/newpipe_compressed/neg/2018.02.09_15:48:00_7h@1h_AARP7237_1600.fits,0
4854,-68.251,-64.7789,259,189,2018-08-05T15:41:59Z,7293,171,/data/linn/newpipe_compressed/neg/2018.08.05_15:48:00_7h@1h_AARP7293_171.fits,0
4855,36.9029,40.3108,161,331,2018-05-29T15:41:59Z,7260,335,/data/linn/newpipe_compressed/neg/2018.05.29_15:48:00_7h@1h_AARP7260_335.fits,0
4856,-4.98203,-1.62785,263,376,2018-08-09T15:41:59Z,7292,193,/data/linn/newpipe_compressed/neg/2018.08.09_15:48:00_7h@1h_AARP7292_193.fits,0
4857,-63.2574,-60.2172,293,310,2018-06-20T15:41:59Z,7276,94,/data/linn/newpipe_compressed/neg/2018.06.20_15:48:00_7h@1h_AARP7276_94.fits,0
4858,-999999.0,-999999.0,169,252,2018-05-13T15:41:59Z,7254,94,/data/linn/newpipe_compressed/neg/2018.05.13_15:48:00_7h@1h_AARP7254_94.fits,0
4859,-72.3529,-69.0133,293,226,2018-10-11T15:41:59Z,7312,171,/data/linn/newpipe_compressed/neg/2018.10.11_15:48:00_7h@1h_AARP7312_171.fits,0
4860,-16.9167,-13.3286,95,163,2018-01-19T15:41:59Z,7230,335,/data/linn/newpipe_compressed/neg/2018.01.19_15:48:00_7h@1h_AARP7230_335.fits,0
4861,22.6188,26.204,183,395,2018-05-23T15:41:59Z,7261,304,/data/linn/newpipe_compressed/neg/2018.05.23_15:48:00_7h@1h_AARP7261_304.fits,0
4862,-17.1783,-13.7018,153,277,2018-11-11T15:41:59Z,7322,211,/data/linn/newpipe_compressed/neg/2018.11.11_15:48:00_7h@1h_AARP7322_211.fits,0
4863,-9.03062,-5.672,209,499,2018-08-03T15:41:47Z,7290,1600,/data/linn/newpipe_compressed/neg/2018.08.03_15:48:00_7h@1h_AARP7290_1600.fits,0
4864,-999999.0,-999999.0,57,103,2018-10-09T15:41:59Z,7311,211,/data/linn/newpipe_compressed/neg/2018.10.09_15:48:00_7h@1h_AARP7311_211.fits,0
4865,-999999.0,-41.3178,139,192,2018-10-14T15:41:59Z,7316,171,/data/linn/newpipe_compressed/neg/2018.10.14_15:48:00_7h@1h_AARP7316_171.fits,0
4866,-999999.0,14.7595,191,310,2018-12-30T15:41:47Z,7328,1600,/data/linn/newpipe_compressed/neg/2018.12.30_15:48:00_7h@1h_AARP7328_1600.fits,0
4867,-999999.0,-999999.0,85,133,2017-12-23T15:41:47Z,7213,1600,/data/linn/newpipe_compressed/neg/2017.12.23_15:48:00_7h@1h_AARP7213_1600.fits,0
4868,-44.185,-41.0306,348,542,2018-02-07T15:41:59Z,7237,335,/data/linn/newpipe_compressed/neg/2018.02.07_15:48:00_7h@1h_AARP7237_335.fits,0
4869,14.0153,17.3145,65,135,2018-11-08T15:41:59Z,7321,171,/data/linn/newpipe_compressed/neg/2018.11.08_15:48:00_7h@1h_AARP7321_171.fits,0
4870,-999999.0,11.8623,41,83,2018-07-24T15:41:59Z,7289,193,/data/linn/newpipe_compressed/neg/2018.07.24_15:48:00_7h@1h_AARP7289_193.fits,0
4871,18.3787,21.7435,430,712,2018-05-31T15:41:47Z,7262,1600,/data/linn/newpipe_compressed/neg/2018.05.31_15:48:00_7h@1h_AARP7262_1600.fits,0
4872,-16.2932,-13.0207,139,316,2018-08-17T15:41:59Z,7298,335,/data/linn/newpipe_compressed/neg/2018.08.17_15:48:00_7h@1h_AARP7298_335.fits,0
4873,-36.3485,-32.519,227,420,2018-06-19T15:41:47Z,7275,1600,/data/linn/newpipe_compressed/neg/2018.06.19_15:48:00_7h@1h_AARP7275_1600.fits,0
4874,-13.2256,-9.96678,461,716,2018-07-13T15:41:59Z,7283,335,/data/linn/newpipe_compressed/neg/2018.07.13_15:48:00_7h@1h_AARP7283_335.fits,0
4875,-999999.0,-999999.0,145,228,2018-09-07T15:41:59Z,7301,335,/data/linn/newpipe_compressed/neg/2018.09.07_15:48:00_7h@1h_AARP7301_335.fits,0
4876,53.5986,56.5995,297,337,2018-06-29T15:41:59Z,7276,131,/data/linn/newpipe_compressed/neg/2018.06.29_15:48:00_7h@1h_AARP7276_131.fits,0
4877,-999999.0,-19.3704,91,170,2018-04-22T15:41:59Z,7253,304,/data/linn/newpipe_compressed/neg/2018.04.22_15:48:00_7h@1h_AARP7253_304.fits,0
4878,-28.5505,-25.1513,199,254,2018-03-07T15:41:59Z,7241,211,/data/linn/newpipe_compressed/neg/2018.03.07_15:48:00_7h@1h_AARP7241_211.fits,0
4879,10.5069,13.6803,215,416,2018-04-05T15:41:59Z,7246,211,/data/linn/newpipe_compressed/neg/2018.04.05_15:48:00_7h@1h_AARP7246_211.fits,0
4880,70.5445,74.4324,107,142,2018-04-20T15:41:59Z,7252,193,/data/linn/newpipe_compressed/neg/2018.04.20_15:48:00_7h@1h_AARP7252_193.fits,0
4881,-19.7082,-16.2957,336,524,2018-05-12T15:41:59Z,7256,211,/data/linn/newpipe_compressed/neg/2018.05.12_15:48:00_7h@1h_AARP7256_211.fits,0
4882,-6.90603,-3.79819,318,742,2018-06-17T15:41:59Z,7269,335,/data/linn/newpipe_compressed/neg/2018.06.17_15:48:00_7h@1h_AARP7269_335.fits,0
4883,-999999.0,-999999.0,149,225,2018-05-06T15:41:59Z,7255,211,/data/linn/newpipe_compressed/neg/2018.05.06_15:48:00_7h@1h_AARP7255_211.fits,0
4884,-999999.0,-999999.0,145,96,2018-02-01T15:41:59Z,7236,304,/data/linn/newpipe_compressed/neg/2018.02.01_15:48:00_7h@1h_AARP7236_304.fits,0
4885,-41.1517,-37.5576,109,284,2018-12-15T15:41:59Z,7327,335,/data/linn/newpipe_compressed/neg/2018.12.15_15:48:00_7h@1h_AARP7327_335.fits,0
4886,-83.2604,-79.5923,323,158,2018-05-07T15:41:59Z,7256,171,/data/linn/newpipe_compressed/neg/2018.05.07_15:48:00_7h@1h_AARP7256_171.fits,0
4887,1.81971,5.39237,143,187,2018-06-07T15:41:59Z,7267,211,/data/linn/newpipe_compressed/neg/2018.06.07_15:48:00_7h@1h_AARP7267_211.fits,0
4888,-28.3464,-25.0772,247,285,2018-08-08T15:41:59Z,7293,193,/data/linn/newpipe_compressed/neg/2018.08.08_15:48:00_7h@1h_AARP7293_193.fits,0
4889,-43.6364,-40.4546,209,297,2018-03-06T15:41:47Z,7242,1600,/data/linn/newpipe_compressed/neg/2018.03.06_15:48:00_7h@1h_AARP7242_1600.fits,0
4890,-999999.0,-999999.0,61,125,2018-04-16T15:41:59Z,7249,193,/data/linn/newpipe_compressed/neg/2018.04.16_15:48:00_7h@1h_AARP7249_193.fits,0
4891,9.82048,13.1002,159,347,2018-05-27T15:41:59Z,7260,131,/data/linn/newpipe_compressed/neg/2018.05.27_15:48:00_7h@1h_AARP7260_131.fits,0
4892,48.413,51.8573,243,385,2018-08-26T15:41:59Z,7300,211,/data/linn/newpipe_compressed/neg/2018.08.26_15:48:00_7h@1h_AARP7300_211.fits,0
4893,-34.8842,-31.5484,95,168,2018-04-21T15:41:59Z,7253,94,/data/linn/newpipe_compressed/neg/2018.04.21_15:48:00_7h@1h_AARP7253_94.fits,0
4894,-999999.0,37.5312,135,242,2018-07-24T15:41:47Z,7287,1600,/data/linn/newpipe_compressed/neg/2018.07.24_15:48:00_7h@1h_AARP7287_1600.fits,0
4895,-41.8692,-38.1633,151,226,2018-09-03T15:41:59Z,7302,211,/data/linn/newpipe_compressed/neg/2018.09.03_15:48:00_7h@1h_AARP7302_211.fits,0
4896,-40.8991,-36.7274,101,226,2017-12-19T15:41:47Z,7214,1600,/data/linn/newpipe_compressed/neg/2017.12.19_15:48:00_7h@1h_AARP7214_1600.fits,0
4897,-999999.0,-999999.0,109,101,2018-08-12T15:41:59Z,7296,193,/data/linn/newpipe_compressed/neg/2018.08.12_15:48:00_7h@1h_AARP7296_193.fits,0
4898,27.1181,30.3441,125,243,2018-01-09T15:41:59Z,7228,94,/data/linn/newpipe_compressed/neg/2018.01.09_15:48:00_7h@1h_AARP7228_94.fits,0
4899,-79.1341,-75.6735,249,235,2018-07-29T15:41:59Z,7290,211,/data/linn/newpipe_compressed/neg/2018.07.29_15:48:00_7h@1h_AARP7290_211.fits,0
4900,-44.185,-41.0306,348,542,2018-02-07T15:41:47Z,7237,193,/data/linn/newpipe_compressed/neg/2018.02.07_15:48:00_7h@1h_AARP7237_193.fits,0
4901,2.76608,6.0151,219,457,2018-06-22T15:41:59Z,7275,94,/data/linn/newpipe_compressed/neg/2018.06.22_15:48:00_7h@1h_AARP7275_94.fits,0
4902,24.5365,27.7009,165,345,2018-11-16T15:41:59Z,7323,304,/data/linn/newpipe_compressed/neg/2018.11.16_15:48:00_7h@1h_AARP7323_304.fits,0
4903,21.7548,24.975,139,255,2018-01-03T15:41:59Z,7222,304,/data/linn/newpipe_compressed/neg/2018.01.03_15:48:00_7h@1h_AARP7222_304.fits,0
4904,-47.7065,-44.059,322,617,2018-06-14T15:41:59Z,7269,335,/data/linn/newpipe_compressed/neg/2018.06.14_15:48:00_7h@1h_AARP7269_335.fits,0
4905,-24.774,-21.6518,135,276,2018-02-06T15:41:59Z,7236,94,/data/linn/newpipe_compressed/neg/2018.02.06_15:48:00_7h@1h_AARP7236_94.fits,0
4906,73.4719,77.0317,303,264,2018-06-23T15:41:59Z,7269,304,/data/linn/newpipe_compressed/neg/2018.06.23_15:48:00_7h@1h_AARP7269_304.fits,0
4907,-3.18355,0.141842,131,310,2018-08-18T15:41:59Z,7298,131,/data/linn/newpipe_compressed/neg/2018.08.18_15:48:00_7h@1h_AARP7298_131.fits,0
4908,-999999.0,-999999.0,57,127,2018-04-19T15:41:59Z,7250,94,/data/linn/newpipe_compressed/neg/2018.04.19_15:48:00_7h@1h_AARP7250_94.fits,0
4909,39.3734,43.0376,307,368,2018-06-29T15:41:59Z,7277,304,/data/linn/newpipe_compressed/neg/2018.06.29_15:48:00_7h@1h_AARP7277_304.fits,0
4910,53.8594,57.2015,131,201,2018-01-11T15:41:59Z,7228,131,/data/linn/newpipe_compressed/neg/2018.01.11_15:48:00_7h@1h_AARP7228_131.fits,0
4911,-9.03062,-5.672,209,499,2018-08-03T15:41:59Z,7290,335,/data/linn/newpipe_compressed/neg/2018.08.03_15:48:00_7h@1h_AARP7290_335.fits,0
4912,0.933308,4.28918,101,191,2018-05-22T15:41:59Z,7259,211,/data/linn/newpipe_compressed/neg/2018.05.22_15:48:00_7h@1h_AARP7259_211.fits,0
4913,63.5791,66.9818,185,252,2018-05-26T15:41:59Z,7261,171,/data/linn/newpipe_compressed/neg/2018.05.26_15:48:00_7h@1h_AARP7261_171.fits,0
4914,-7.32709,-3.75403,213,451,2018-08-22T15:41:59Z,7299,304,/data/linn/newpipe_compressed/neg/2018.08.22_15:48:00_7h@1h_AARP7299_304.fits,0
4915,-55.9755,-52.2651,155,200,2018-09-02T15:41:59Z,7302,94,/data/linn/newpipe_compressed/neg/2018.09.02_15:48:00_7h@1h_AARP7302_94.fits,0
4916,38.1182,41.2588,481,625,2018-07-17T15:41:59Z,7283,211,/data/linn/newpipe_compressed/neg/2018.07.17_15:48:00_7h@1h_AARP7283_211.fits,0
4917,-999999.0,-999999.0,133,246,2018-07-19T15:41:59Z,7287,304,/data/linn/newpipe_compressed/neg/2018.07.19_15:48:00_7h@1h_AARP7287_304.fits,0
4918,61.0485,64.8039,185,293,2018-12-07T15:41:59Z,7325,94,/data/linn/newpipe_compressed/neg/2018.12.07_15:48:00_7h@1h_AARP7325_94.fits,0
4919,71.098,74.4231,415,393,2018-06-04T15:41:59Z,7262,94,/data/linn/newpipe_compressed/neg/2018.06.04_15:48:00_7h@1h_AARP7262_94.fits,0
4920,-999999.0,-999999.0,309,136,2018-02-17T15:41:59Z,7237,304,/data/linn/newpipe_compressed/neg/2018.02.17_15:48:00_7h@1h_AARP7237_304.fits,0
4921,20.4607,23.8642,223,479,2018-08-24T15:41:59Z,7300,131,/data/linn/newpipe_compressed/neg/2018.08.24_15:48:00_7h@1h_AARP7300_131.fits,0
4922,-999999.0,-999999.0,95,140,2018-09-07T15:41:59Z,7303,131,/data/linn/newpipe_compressed/neg/2018.09.07_15:48:00_7h@1h_AARP7303_131.fits,0
4923,0.933308,4.28918,101,191,2018-05-22T15:41:59Z,7259,94,/data/linn/newpipe_compressed/neg/2018.05.22_15:48:00_7h@1h_AARP7259_94.fits,0
4924,-18.5622,-15.2345,271,376,2018-08-08T15:41:59Z,7292,171,/data/linn/newpipe_compressed/neg/2018.08.08_15:48:00_7h@1h_AARP7292_171.fits,0
4925,-29.6131,-26.2282,147,306,2018-08-16T15:41:59Z,7298,211,/data/linn/newpipe_compressed/neg/2018.08.16_15:48:00_7h@1h_AARP7298_211.fits,0
4926,7.30312,10.571,137,291,2018-05-11T15:41:47Z,7255,1600,/data/linn/newpipe_compressed/neg/2018.05.11_15:48:00_7h@1h_AARP7255_1600.fits,0
4927,-16.2932,-13.0207,139,316,2018-08-17T15:41:59Z,7298,131,/data/linn/newpipe_compressed/neg/2018.08.17_15:48:00_7h@1h_AARP7298_131.fits,0
4928,-999999.0,-999999.0,205,209,2018-03-02T15:41:59Z,7240,171,/data/linn/newpipe_compressed/neg/2018.03.02_15:48:00_7h@1h_AARP7240_171.fits,0
4929,-44.185,-41.0306,348,542,2018-02-07T15:41:47Z,7237,1600,/data/linn/newpipe_compressed/neg/2018.02.07_15:48:00_7h@1h_AARP7237_1600.fits,0
4930,-999999.0,37.5312,135,242,2018-07-24T15:41:59Z,7287,211,/data/linn/newpipe_compressed/neg/2018.07.24_15:48:00_7h@1h_AARP7287_211.fits,0
4931,-999999.0,21.7356,103,198,2018-01-02T15:41:59Z,7221,193,/data/linn/newpipe_compressed/neg/2018.01.02_15:48:00_7h@1h_AARP7221_193.fits,0
4932,-20.2139,-17.0227,125,231,2018-01-02T15:41:59Z,7220,94,/data/linn/newpipe_compressed/neg/2018.01.02_15:48:00_7h@1h_AARP7220_94.fits,0
4933,-999999.0,16.4298,45,102,2018-01-21T15:41:59Z,7232,94,/data/linn/newpipe_compressed/neg/2018.01.21_15:48:00_7h@1h_AARP7232_94.fits,0
4934,27.2544,30.8808,109,303,2018-12-20T15:41:59Z,7327,193,/data/linn/newpipe_compressed/neg/2018.12.20_15:48:00_7h@1h_AARP7327_193.fits,0
4935,12.9286,16.3203,461,715,2018-07-15T15:41:59Z,7283,304,/data/linn/newpipe_compressed/neg/2018.07.15_15:48:00_7h@1h_AARP7283_304.fits,0
4936,-999999.0,-999999.0,133,166,2018-01-12T15:41:59Z,7228,335,/data/linn/newpipe_compressed/neg/2018.01.12_15:48:00_7h@1h_AARP7228_335.fits,0
4937,-2.39534,0.728085,163,271,2018-11-24T15:41:59Z,7324,211,/data/linn/newpipe_compressed/neg/2018.11.24_15:48:00_7h@1h_AARP7324_211.fits,0
4938,3.06383,6.34372,83,122,2017-12-22T15:41:59Z,7213,193,/data/linn/newpipe_compressed/neg/2017.12.22_15:48:00_7h@1h_AARP7213_193.fits,0
4939,-999999.0,-999999.0,129,137,2018-09-18T15:41:59Z,7307,171,/data/linn/newpipe_compressed/neg/2018.09.18_15:48:00_7h@1h_AARP7307_171.fits,0
4940,-24.7036,-21.3216,143,203,2018-06-05T15:41:59Z,7267,131,/data/linn/newpipe_compressed/neg/2018.06.05_15:48:00_7h@1h_AARP7267_131.fits,0
4941,8.38515,11.8082,324,624,2018-02-11T15:41:59Z,7237,94,/data/linn/newpipe_compressed/neg/2018.02.11_15:48:00_7h@1h_AARP7237_94.fits,0
4942,-45.8612,-42.757,313,441,2018-05-10T15:41:59Z,7256,131,/data/linn/newpipe_compressed/neg/2018.05.10_15:48:00_7h@1h_AARP7256_131.fits,0
4943,36.4767,39.7541,185,362,2018-05-24T15:41:59Z,7261,335,/data/linn/newpipe_compressed/neg/2018.05.24_15:48:00_7h@1h_AARP7261_335.fits,0
4944,-46.9224,-43.0629,147,258,2018-05-07T15:41:59Z,7255,94,/data/linn/newpipe_compressed/neg/2018.05.07_15:48:00_7h@1h_AARP7255_94.fits,0
4945,-35.0056,-31.8283,344,572,2018-04-22T15:41:59Z,7251,171,/data/linn/newpipe_compressed/neg/2018.04.22_15:48:00_7h@1h_AARP7251_171.fits,0
4946,10.0214,13.2379,129,198,2018-10-18T15:41:59Z,7316,171,/data/linn/newpipe_compressed/neg/2018.10.18_15:48:00_7h@1h_AARP7316_171.fits,0
4947,42.9628,46.2988,231,383,2018-06-25T15:41:59Z,7275,211,/data/linn/newpipe_compressed/neg/2018.06.25_15:48:00_7h@1h_AARP7275_211.fits,0
4948,-999999.0,17.4573,103,197,2018-05-23T15:41:47Z,7259,1600,/data/linn/newpipe_compressed/neg/2018.05.23_15:48:00_7h@1h_AARP7259_1600.fits,0
